"visit_id","customer_id","store_id","product_id","visit_page_date","add_to_cart_date","start_checkout_date","finish_checkout_date","paid_date","discount"
"1485224CF9DF","0C0E18D416FD","71CC76D33BA5","produto003","2021-02-15","2021-02-15",NULL,NULL,NULL,-0.32
"595E19E4C99F","6456D376BD1B","4EFB5EDB72D8","produto062","2021-06-12","2021-06-12",NULL,NULL,NULL,-0.22
"2EBED6C48A37","56B78CB90331","58BE21964FFD","produto062","2020-10-17","2020-10-17",NULL,NULL,NULL,-0.17
"BA8E9A7E2727","B2853CBA202B","995382B9AAA6","produto002","2021-03-27",NULL,NULL,NULL,NULL,-0.09
"4979E109CE29","983A6656E6D0","BD99D5FB723B","produto006","2021-08-21","2021-08-21",NULL,NULL,NULL,-0.25
"E3112000A68C","CD3CF72B49FE","76CFFC3AB4D1","produto037","2020-12-04",NULL,NULL,NULL,NULL,-0.28
"DBAF76A6D363","BC58583FBCBF","F0AED731FCC0","produto013","2021-06-29","2021-07-02",NULL,NULL,NULL,-0.13
"1DD3F22AA205","9EFCF50F494B","D572D3924E89","produto129","2021-06-10","2021-06-10",NULL,NULL,NULL,-0.07
"0BA1EF2E8943","67FFD3FDBF8F","7999184C9472","produto101","2021-04-15",NULL,NULL,NULL,NULL,-0.18
"689443B298BA","50D05EC1C521","8D806097B7BF","produto003","2021-07-30",NULL,NULL,NULL,NULL,-0.09
"FE5A1B51D409","6024F2FB28AC","1B1ED006171D","produto027","2021-08-26",NULL,NULL,NULL,NULL,-0.61
"65D063977EB2","BD1516E09354","3EC11F9A423E","produto016","2021-05-31","2021-05-31","2021-05-31","2021-05-31","2021-05-31",-0.19
"9FEFEEB43A50","EBCD98F9961D","832FD2EAA33E","produto031","2021-05-03",NULL,NULL,NULL,NULL,-0.11
"1DE485E0A96B","9DBCB78DEB1D","4E6D5232FD8A","produto113","2021-08-25",NULL,NULL,NULL,NULL,-0.14
"058EF1180C42","BFC65346A4B6","1A9A582CFC26","produto215","2021-04-30",NULL,NULL,NULL,NULL,-0.2
"C5A53AD3B0D8","C00E092A8388","F0AED731FCC0","produto082","2021-06-26",NULL,NULL,NULL,NULL,-0.25
"84ED69840E11","0241DE44738F","E23AF5F2F8AB","produto022","2021-05-28","2021-05-28","2021-05-28",NULL,NULL,-0.11
"B80207E0150D","145E015A1A56","266826259890","produto007","2021-07-17",NULL,NULL,NULL,NULL,-0.13
"2C5BB67D7908","763FFECF836C","B5648DFF2633","produto050","2021-07-23","2021-07-23",NULL,NULL,NULL,-0.11
"F341F8B84FB5","5D9BA1B7CCF4","A87DA4FD48D2","produto029","2021-06-22",NULL,NULL,NULL,NULL,-0.03
"C23F0CE9D61F","68FD6EC4FA8E","6107DA8E72ED","produto052","2021-07-26","2021-07-26",NULL,NULL,NULL,-0.25
"BF935B031287","3D73934435BD","99CF688E5EC2","produto005","2021-06-11","2021-06-11",NULL,NULL,NULL,-0.14
"4D005B84E9C3","D934EEA42466","A8E15112483C","produto123","2021-07-10","2021-07-10",NULL,NULL,NULL,-0.11
"6304BE87BA63","7E9BD93FDFCF","6BF30A354B0A","produto008","2021-08-20","2021-08-20","2021-08-26","2021-08-26","2021-08-26",-0.11
"DA1F01779F4D","6235B6806634","08D38A66A2D2","produto042","2021-08-14","2021-08-14",NULL,NULL,NULL,-0.2
"1B091CB196AE","4151AF975793","C50926F13F1D","produto003","2021-05-27",NULL,NULL,NULL,NULL,-0.21
"B19F003ABBA5","C47E7236AB01","A35199D200DB","produto025","2021-08-05","2021-08-05",NULL,NULL,NULL,-0.23
"A54C3B6320C2","11C5087051E6","49C5481F4645","produto031","2021-04-13",NULL,NULL,NULL,NULL,-0.12
"3BFF313A657F","1F7BC0AD18BF","B2076A43123D","produto029","2021-04-20","2021-04-20",NULL,NULL,NULL,-0.22
"95DF9E7E4DFD","AC40F5617987","26C6F3F669B0","produto155","2021-08-07","2021-08-07",NULL,NULL,NULL,-0.04
"CCAD90BA90D9","141BC69F401F","318858B0BDB2","produto081","2021-08-12","2021-08-12",NULL,NULL,NULL,-0.14
"65C2A3C9C451","7A43FEEFA924","9DC34F42F211","produto003","2021-08-26","2021-08-26",NULL,NULL,NULL,-0.18
"27F994C21676","9793A6B11CF6","FFBDD273342A","produto216","2021-08-02","2021-08-02",NULL,NULL,NULL,-0.14
"F07300699DAE","602C00086C59","29D73A8B4A69","produto069","2021-04-20",NULL,NULL,NULL,NULL,-0.26
"DAACC55A70EC","0DF90E5298B8","49C5481F4645","produto024","2021-07-13","2021-07-13",NULL,NULL,NULL,-0.22
"CE6F963755FA","F04A3D33DF10","A35199D200DB","produto018","2021-04-27","2021-04-27",NULL,NULL,NULL,-0.35
"2E010FED2D71","34333916408E","B037723EDDDD","produto008","2021-07-24","2021-07-24","2021-07-26","2021-07-28","2021-07-28",-0.12
"594B8303A3C9","0C0E02EF540D","F352FAF79A00","produto031","2021-04-07","2021-04-07",NULL,NULL,NULL,-0.25
"3EE9E238F072","2C05180A0279","36217C82AF8A","produto057","2021-04-20",NULL,NULL,NULL,NULL,-0.48
"F3F7B4AF1743","438485A046F7","BD99D5FB723B","produto019","2020-12-19","2020-12-22",NULL,NULL,NULL,-0.04
"AB2F229B1C22","A26E5E20771F","0EF071469E43","produto037","2021-07-22","2021-07-22","2021-07-23","2021-08-20","2021-08-20",-0.19
"7C53B37679E8","CBC917E236BC","C2E40FCEB847","produto031","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.38
"6F54A94A6EE9","725B13C852F1","BD99D5FB723B","produto010","2021-03-15","2021-03-15",NULL,NULL,NULL,-0.14
"90AC427F3A8F","BD2BDF5A7C26","D2D036EF4993","produto010","2021-08-16","2021-08-16",NULL,NULL,NULL,-0.14
"BE44DFB8F343","54191271C995","FEB247733673","produto062","2021-07-14","2021-07-14",NULL,NULL,NULL,-0.15
"D9A536E02FC2","252B6D3ECD7A","F352FAF79A00","produto048","2021-05-06",NULL,NULL,NULL,NULL,-0.17
"FBBF519BA268","71CFE0CC10D9","6136F7FD31FF","produto058","2021-08-04","2021-08-04",NULL,NULL,NULL,-0.46
"55D53BFD1CEA","65EEA33D14A4","C2E40FCEB847","produto031","2021-07-20",NULL,NULL,NULL,NULL,-0.12
"10994F749347","782176BBB9DD","C52B91B554F8","produto002","2021-08-23","2021-08-23",NULL,NULL,NULL,-0.32
"79521D513EAB","CCA97539904C","6BF30A354B0A","produto025","2021-03-16","2021-03-16",NULL,NULL,NULL,-0.1
"396A16870EF7","AB638EE5B8BC","71CC76D33BA5","produto001","2021-06-11",NULL,NULL,NULL,NULL,-0.12
"01B9F7BB3124","62E3F6DB3D89","5C7D6A8A6C95","produto138","2021-05-24",NULL,NULL,NULL,NULL,-0.03
"E1D88AC89484","0118E96B2B8E","105676B9458C","produto062","2021-08-11","2021-08-11","2021-08-30",NULL,NULL,-0.21
"BB2E6EC3C142","637B05047185","7B87310D80E6","produto062","2021-06-18",NULL,NULL,NULL,NULL,-0.12
"E0F4AFB56DD0","0BCA7DFF6B84","71CC76D33BA5","produto024","2020-11-18","2020-11-18",NULL,NULL,NULL,-0.07
"83E843E45B20","C170A5B4E099","BB6FAB0ED1F5","produto006","2021-03-25","2021-03-25",NULL,NULL,NULL,-0.21
"1CAF23866B06","5453DEB2E25B","DC77AC31B541","produto070","2021-07-26",NULL,NULL,NULL,NULL,-0.18
"EE9F23A27E7F","A90945A72EB6","BEAD9D763CDD","produto133","2021-06-16","2021-06-16","2021-06-17","2021-06-18","2021-06-18",-0.38
"AE331B44060E","579FC5A12C7E","2AD9E2A4D18B","produto059","2021-02-15","2021-02-15",NULL,NULL,NULL,-0.21
"E501DE42BDF8","440B9E68FB66","7755E3C77FA7","produto003","2021-08-31",NULL,NULL,NULL,NULL,-0.22
"1DF04AEDBA38","E7637AC7D72F","2636D7894954","produto053","2021-04-15",NULL,NULL,NULL,NULL,-0.25
"BCF75C608DC0","32849E722848","B1025178D9A0","produto070","2021-08-13","2021-08-13",NULL,NULL,NULL,-0.01
"0E21067FC3A6","B6FA2BF2ACFF","ABBFF2284F9A","produto019","2021-02-10",NULL,NULL,NULL,NULL,-0.67
"A714AF4004F7","35D66E79D9A3","90062591C632","produto024","2020-10-09",NULL,NULL,NULL,NULL,-0.13
"910BD58257EC","E816BF6397CB","94B34DA218BA","produto003","2021-05-04","2021-05-04",NULL,NULL,NULL,-0.01
"78DECB77214B","DF8A932E67B8","4EE7772BF159","produto037","2021-08-24",NULL,NULL,NULL,NULL,-0.15
"EFFC2AE73996","E812D28703AC","D10729281416","produto002","2021-08-04","2021-08-04","2021-08-09","2021-08-10","2021-08-10",-0.15
"BE0BA0126ECE","F9E9C01FEF2E","1D3DCAA07BAB","produto025","2020-11-25",NULL,NULL,NULL,NULL,-0.06
"08C3A61094EA","60392B9B94FA","BF580E604866","produto071","2021-07-21","2021-07-21",NULL,NULL,NULL,-0.21
"B0149239CEE3","AD536D285C52","C2E40FCEB847","produto003","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.15
"7747995D980A","1BD89DD0041E","ABBFF2284F9A","produto005","2021-08-02",NULL,NULL,NULL,NULL,-0.08
"928786D48657","92C9D1F5BE31","975D04A41505","produto006","2021-08-17","2021-08-17",NULL,NULL,NULL,-0.28
"45C9807CEC47","E5AE805BB353","E8785F829ED8","produto003","2021-07-21",NULL,NULL,NULL,NULL,-0.04
"B15C2E2FDC07","D453FAD30BA7","8FD8D7CD8CB1","produto079","2021-07-08","2021-07-08",NULL,NULL,NULL,-0.16
"E7F493605B64","55020B27894F","EFCBF718589E","produto027","2021-04-27","2021-04-27",NULL,NULL,NULL,-0.21
"7490BE06BFAD","C456B88A0BB1","41B784638C98","produto086","2021-04-20","2021-04-20",NULL,NULL,NULL,-0.28
"AD3E898882B7","CF1E23BBD813","075EBC5ACBAB","produto001","2021-01-15",NULL,NULL,NULL,NULL,-0.65
"C366CE19935B","7C2D74727959","BF580E604866","produto062","2021-07-15",NULL,NULL,NULL,NULL,-0.22
"5CA40C8C3722","267D073D405B","9A0BFC554E31","produto001","2020-11-11","2020-11-11",NULL,NULL,NULL,-0.13
"0609D9F44362","D558ABD367A1","6D8D22751584","produto111","2021-04-08","2021-04-08",NULL,NULL,NULL,-0.13
"01F1BEC46C0E","BAFB30A95A2C","310E308D1F91","produto003","2021-07-21","2021-07-21","2021-07-28","2021-07-28","2021-07-28",-0.05
"CD45EEEFFEE4","79953252F120","E422353E1FE6","produto059","2021-07-10","2021-07-10","2021-08-06","2021-08-06","2021-08-06",-0.09
"1C583F17209A","E19EAD3F4672","FD1EC4D48159","produto013","2021-08-18","2021-08-18","2021-08-20",NULL,NULL,-0.08
"1A303948C272","D16CD1F48172","2AD0C13E3998","produto010","2021-04-15","2021-04-15",NULL,NULL,NULL,-0.22
"015C63B1A413","FB4CD549BBBF","71256F117631","produto078","2020-12-14","2020-12-14",NULL,NULL,NULL,-0.58
"66E27F0A0616","2FA19616771E","95A829D4A9AB","produto031","2021-05-11","2021-05-11","2021-05-14","2021-05-17","2021-05-17",-0.2
"A4C1B5908949","4EB3A560ADFA","22A4657D4A68","produto002","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.12
"6F3B6637EF6D","0B37109D9C73","52DB7960F4DC","produto022","2020-11-03",NULL,NULL,NULL,NULL,-0.08
"8034A69AA86A","2512F719DD3D","0013DC2F623E","produto022","2020-11-21",NULL,NULL,NULL,NULL,-0.37
"187CA42BE832","B756FD4B0C20","65C12BB0F13F","produto038","2021-08-21","2021-08-21",NULL,NULL,NULL,-0.25
"4C616E3F2C75","383AFCC2BE52","4A251C5178E1","produto095","2021-01-13",NULL,NULL,NULL,NULL,-0.15
"EE58CFB15B36","18BA09BBA5E2","4AF10EC24523","produto089","2021-07-21","2021-07-21",NULL,NULL,NULL,-0.06
"2814D43C036B","9636FA2BC5CA","C308923969F1","produto024","2021-04-01","2021-04-01",NULL,NULL,NULL,-0.06
"FC8CFEC0BBC7","9AB4DBACF2B1","99C23CF1F131","produto006","2021-05-17","2021-05-17","2021-05-18","2021-05-18","2021-05-19",-0.22
"353E6CA89704","4F96EBA9AD77","80A2F112561D","produto089","2021-08-07",NULL,NULL,NULL,NULL,-0.05
"9D220A07C644","5BAD15C8F153","23F9A8F32C00","produto080","2021-03-01",NULL,NULL,NULL,NULL,-0.15
"218D87E0D860","FF0C92A19CDD","C9D991B95170","produto203","2021-06-26",NULL,NULL,NULL,NULL,-0.13
"433E03DED125","D4FEC0DABB06","5290492C7B38","produto011","2021-05-04",NULL,NULL,NULL,NULL,-0.07
"87529BAEC8DB","C30142D69A07","9F1AF4B92CF3","produto047","2021-07-10","2021-07-10",NULL,NULL,NULL,-0.03
"7CD28EBA8A77","CB6E20E9B8AF","1D3DCAA07BAB","produto021","2021-07-03","2021-07-03",NULL,NULL,NULL,-0.13
"3FD4D6C1CBF7","26738E50FA2B","79271B11FF73","produto011","2021-08-11","2021-08-11","2021-08-12","2021-08-12","2021-08-12",-0.01
"E17D3B82B661","7C615F2FD84A","4AD8E09683EE","produto006","2021-08-14","2021-08-14",NULL,NULL,NULL,-0.2
"CA070B4A2C76","67D5BADE49AA","D29E3BF92374","produto033","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.01
"CD41045922BE","B319884CEA70","D2508397AD79","produto008","2020-12-02",NULL,NULL,NULL,NULL,-0.14
"3AB862C19E29","66F8F8EB3E71","2860453F60FA","produto016","2021-06-15","2021-06-15",NULL,NULL,NULL,-0.12
"BB42CE693D9C","9158DD72CE43","B40B28653427","produto009","2021-08-04","2021-08-04",NULL,NULL,NULL,-0.11
"FB5592409F51","4609A71CDD1D","53EC02E245AC","produto022","2021-07-31",NULL,NULL,NULL,NULL,-0.51
"0F3BEC17B5E4","212464C16768","1B1ED006171D","produto009","2021-07-05",NULL,NULL,NULL,NULL,-0.09
"AF9241F483D3","6138EE8AC0BA","C9454783D5D4","produto005","2020-12-04","2020-12-04",NULL,NULL,NULL,-0.14
"FCE459032C9E","EC0CE504753B","408D3A7F1887","produto043","2021-07-12",NULL,NULL,NULL,NULL,-0.01
"9DBB1B527F74","81766BF734F9","9DEFB94D6DEF","produto002","2021-05-15",NULL,NULL,NULL,NULL,-0.1
"D82A780FDA39","69630D64983B","52DB7960F4DC","produto025","2021-07-08","2021-07-08",NULL,NULL,NULL,-0.1
"431D7F241762","9F5E5A91D36D","809C2E7073A8","produto044","2021-08-06",NULL,NULL,NULL,NULL,-0.14
"F408B7D6220D","8478690AE252","3FCF3061C58E","produto001","2021-08-10","2021-08-10",NULL,NULL,NULL,-0.18
"C46C230E8F46","A9E0C11F01B3","47F9CA23C5D3","produto086","2021-07-07","2021-07-07",NULL,NULL,NULL,-0.11
"A0C7F0935874","38E545336D6C","F7639E03B896","produto084","2021-04-29","2021-04-29",NULL,NULL,NULL,-0.26
"0E5F0ADC1048","F6DF4BCA47C9","3DAAC0FE2654","produto104","2020-11-06",NULL,NULL,NULL,NULL,-0.23
"EAD8EA8E4C18","50CA2BCAAD06","F5A0BC5FE19E","produto049","2021-07-05","2021-07-05","2021-07-06","2021-07-06","2021-07-07",-0.06
"6B7A0C6C2F1D","E0B1DBD7CACE","3F9E9AA591E4","produto059","2021-08-24","2021-08-24",NULL,NULL,NULL,-0.24
"E923CBBC9946","B52AC5916B47","79873391EC29","produto011","2021-07-28","2021-07-28",NULL,NULL,NULL,-0.07
"A07C429E4368","C97232492CB0","0B2DAF6C61D6","produto071","2020-11-18","2020-11-18",NULL,NULL,NULL,-0.09
"D91E0D4DF969","3B08604CB1A5","3EB179C573B4","produto018","2021-06-17","2021-06-28",NULL,NULL,NULL,-0.12
"1B10438A72B2","67031B07987D","A797A3AD152C","produto010","2020-12-12","2020-12-12",NULL,NULL,NULL,0
"0EC188F3E51F","DB074787EA62","4AC111D935B0","produto025","2021-05-05",NULL,NULL,NULL,NULL,-0.07
"D45763E56208","8E84735F5F24","E4447431BEE7","produto081","2021-04-17","2021-04-17",NULL,NULL,NULL,-0.11
"EF7CEE20B595","20C2CF12B3BD","27C766A03F5A","produto005","2021-07-13","2021-07-13",NULL,NULL,NULL,-0.03
"44C078B100D9","4B35444D2D33","99CF688E5EC2","produto031","2021-04-09","2021-04-09",NULL,NULL,NULL,-0.09
"90F716CDB5E4","060B927448F2","D1AF40076D44","produto062","2021-08-10","2021-08-10",NULL,NULL,NULL,-0.2
"1DEB28C3DFED","DF0AD7418761","E8F248C1A80B","produto068","2021-08-17","2021-08-17",NULL,NULL,NULL,-0.13
"CDA7E0594E6E","DB360A14485E","B06DF477008E","produto211","2021-04-27","2021-04-27",NULL,NULL,NULL,-0.04
"18E09BD6C679","A165250AF3A8","BADEB4C31C6D","produto012","2021-05-11",NULL,NULL,NULL,NULL,-0.33
"CD4380572F26","034EC4DE3AC8","C156438903FD","produto077","2021-07-27",NULL,NULL,NULL,NULL,-0.12
"DA7304BC538B","7CE5C6F8BF07","BC69B15DAD5E","produto028","2021-03-06","2021-03-06","2021-03-08","2021-03-08","2021-03-08",-0.14
"340C54A86BCC","770AC48AB50E","57C9EA8C0D1C","produto078","2021-07-13","2021-07-13",NULL,NULL,NULL,0
"194EA036542B","029372BD73D9","49C5481F4645","produto028","2021-06-07","2021-06-07",NULL,NULL,NULL,-0.06
"6635800B12E9","BBB92D117426","E1C6CE994F16","produto094","2021-07-20","2021-07-20",NULL,NULL,NULL,-0.21
"55E83043AAF4","9FAF2A2A9494","2AD6E02C075E","produto024","2021-07-05","2021-07-05",NULL,NULL,NULL,-0.1
"1F490C55F5EC","F39D1C607B2B","1704C5CD5C9A","produto008","2021-07-27","2021-07-27","2021-07-29",NULL,NULL,-0.07
"C4B632D98C72","3EAFA80D82A3","B1025178D9A0","produto016","2021-08-23","2021-08-23",NULL,NULL,NULL,-0.07
"3CD70848F460","A37D91FF8F56","A797A3AD152C","produto010","2021-01-13","2021-01-13",NULL,NULL,NULL,-0.41
"022D7B108184","5A357E13E52D","C660323FB165","produto002","2021-05-19","2021-05-19",NULL,NULL,NULL,-0.06
"FE0144ADF70C","11D68E42EE95","3999BF7E13DA","produto018","2021-08-06","2021-08-06",NULL,NULL,NULL,-0.12
"3B1F57D7D54C","F7D0789A5679","7EE6DF53D716","produto070","2021-08-27","2021-08-27",NULL,NULL,NULL,-0.03
"72DD99FF5470","98CEE4A1FD85","25CFCBF380F3","produto001","2020-10-24",NULL,NULL,NULL,NULL,-0.11
"21F35EE121B7","A52319024E49","614992069A2C","produto005","2020-12-15",NULL,NULL,NULL,NULL,-0.15
"B7A7B7C9A913","F40CA859A89D","F55928F484C5","produto100","2021-02-18","2021-02-18","2021-02-20","2021-02-22","2021-02-22",-0.18
"3CB8052070DC","16FFFB727822","F2269F9EFDF0","produto021","2021-05-17",NULL,NULL,NULL,NULL,-0.14
"8CB15F176523","E4642A6DB1D1","AADCBD43F8F9","produto084","2021-08-24","2021-08-24",NULL,NULL,NULL,-0.19
"F7D1CDBFA935","A6BB5C194850","1010AD5B206B","produto212","2021-05-31","2021-05-31",NULL,NULL,NULL,-0.02
"B9BE3C5D051B","AF520664FD0C","1755D423A638","produto063","2021-05-15","2021-05-15",NULL,NULL,NULL,-0.2
"BF3D8A3E5629","65984F951051","57C9EA8C0D1C","produto003","2021-07-23",NULL,NULL,NULL,NULL,-0.19
"C3819DFA1075","17316878AA80","5E4581692DDB","produto002","2021-06-29","2021-06-30",NULL,NULL,NULL,-0.05
"DF1705D38CD0","A86EEE237D04","9EED2B655A9D","produto037","2021-08-18",NULL,NULL,NULL,NULL,-0.17
"0DF953CD78D9","2E089C758E6F","71CC76D33BA5","produto025","2021-04-23",NULL,NULL,NULL,NULL,-0.1
"24CCF71021DA","67E07E98B8E3","678392C505D3","produto079","2021-04-19",NULL,NULL,NULL,NULL,-0.15
"5DD2C587C0E3","5ECC470911A4","BF580E604866","produto024","2020-12-15","2020-12-15",NULL,NULL,NULL,-0.36
"EB8ADFE1335C","ACE264A3E46F","C2F7E7A5A652","produto010","2021-08-26","2021-08-26","2021-08-26","2021-08-26","2021-08-26",-0.17
"88D4CF082EDE","BB8DC064A221","CDBD5A488677","produto018","2021-07-22","2021-07-22","2021-07-24","2021-07-26","2021-07-26",-0.03
"2F74E7DEA8B5","0CA9DBFE2B0D","C52B91B554F8","produto003","2021-05-08",NULL,NULL,NULL,NULL,0
"E34F54EC406D","F6885510F35C","9E201B164374","produto038","2021-05-21",NULL,NULL,NULL,NULL,-0.11
"4EE5134C8FF9","E31327D69B1A","2117265151D7","produto024","2021-08-31","2021-08-31",NULL,NULL,NULL,-0.1
"55AA540E6E35","3479FDBF5F55","055E8C5C2B75","produto007","2021-03-19","2021-03-19",NULL,NULL,NULL,-0.37
"DC7E3EC76C99","648422C85245","841DFEA449B3","produto008","2021-08-19","2021-08-19",NULL,NULL,NULL,-0.05
"6A0AA44F04EE","2B61B9607C8B","64100BA99412","produto034","2020-11-26",NULL,NULL,NULL,NULL,-0.56
"2DCF6D6F6F15","9D8600E60B51","8FD8D7CD8CB1","produto028","2021-04-19","2021-04-19",NULL,NULL,NULL,-0.16
"E570D8B55B31","C4A1EEB72EBC","6CABFAE808B5","produto039","2021-07-24","2021-07-24",NULL,NULL,NULL,-0.14
"F666E3D7BDF7","6D2BBDE065A3","0E461EB16F8B","produto028","2021-07-02","2021-07-02","2021-07-05",NULL,NULL,-0.08
"8FA44E60B4D1","9D96198075FB","F8C3A802B9BC","produto043","2021-08-25","2021-08-25",NULL,NULL,NULL,-0.12
"B6D2453CA74C","85A99C1F9D64","C5802B3B3F98","produto044","2021-03-02",NULL,NULL,NULL,NULL,-0.03
"C8C1F98DCE6B","7A84E0D38263","30FA416B0884","produto044","2021-03-30","2021-03-30",NULL,NULL,NULL,-0.22
"6E58D943780E","F8CCCCCA112B","D75FB416C063","produto147","2021-08-17","2021-08-17",NULL,NULL,NULL,-0.17
"EC5C9A42DB14","B4D977B33D4A","F0AED731FCC0","produto005","2021-06-12","2021-06-12",NULL,NULL,NULL,-0.15
"AAF5B7EBD210","1AC83FDCE4E4","D44E57FB3251","produto044","2021-08-14","2021-08-14",NULL,NULL,NULL,-0.13
"D3D9FCD097F5","918B96AB08EC","90B87B3F56A4","produto003","2021-08-26","2021-08-26",NULL,NULL,NULL,-0.12
"E82AF346D005","19CFFC6E363F","98246B1D3514","produto030","2021-08-24","2021-08-24",NULL,NULL,NULL,-0.01
"A775F0B8B7FF","3D8A75620CAE","11AD4870B533","produto066","2021-02-03",NULL,NULL,NULL,NULL,-0.17
"4C0B37FCCF12","2504B44222B9","C55F60EB99E4","produto018","2021-04-03",NULL,NULL,NULL,NULL,-0.22
"973A24647685","BC56011F1063","67B0F1173E44","produto002","2021-06-16",NULL,NULL,NULL,NULL,-0.17
"33BCEBD36D69","CA07E8734B53","4F62E30A1DDA","produto013","2021-07-28","2021-07-28",NULL,NULL,NULL,-0.03
"64FED9E1AB12","EC701A2F2AD5","0B8EAE0AD36B","produto006","2021-08-02","2021-08-02",NULL,NULL,NULL,-0.12
"44E4145BA698","6C2C908558E8","B47D92DB9BF9","produto025","2021-07-13","2021-07-13",NULL,NULL,NULL,-0.23
"E5116FE9AB52","2E24D7513A31","C7DFFA1DA72C","produto110","2021-07-26",NULL,NULL,NULL,NULL,-0.13
"035BCBD1E550","8F6E4E63B99D","EFCBF718589E","produto002","2021-07-23","2021-07-23",NULL,NULL,NULL,-0.06
"D77FCF7AE9E4","C9F8C339A6C7","31DD472B5F46","produto006","2020-11-17","2020-11-17",NULL,NULL,NULL,-0.28
"7CDF97E71299","02820056721F","D00DD6AB2C1F","produto025","2020-10-28",NULL,NULL,NULL,NULL,-0.27
"9C8DAED719DD","A882C110C941","C6C954C8D0CC","produto010","2021-07-12","2021-07-12",NULL,NULL,NULL,-0.13
"AD4A13221A2E","BADB7F03D830","C26301EAC51A","produto038","2021-05-22","2021-05-22",NULL,NULL,NULL,-0.17
"43728681B237","EF7AA913B223","4A251C5178E1","produto060","2021-06-18","2021-06-18",NULL,NULL,NULL,-0.17
"F4ABB051F5B9","B214E8F2517F","240A0613D4FB","produto034","2021-05-31",NULL,NULL,NULL,NULL,-0.24
"D8332D5E9AA6","2AE24FF99883","BD99D5FB723B","produto031","2021-08-03","2021-08-03",NULL,NULL,NULL,-0.11
"61FFC9798C96","B1980EE4A170","C52B91B554F8","produto024","2021-04-23","2021-04-23",NULL,NULL,NULL,-0.42
"48A8A06D70F1","118EF614F090","2D40B5E191FC","produto018","2021-07-27","2021-07-27",NULL,NULL,NULL,-0.2
"26862CCD8C30","7841713FC454","C08C8AF072E3","produto217","2020-12-23",NULL,NULL,NULL,NULL,-2.1
"E0D5A7CF9A57","7D5AF41B1CC6","34369F1F8A1B","produto062","2021-05-09","2021-05-09",NULL,NULL,NULL,-0.07
"96CE6D9A8F65","1EBDEC87B8A3","79A5BC94B748","produto002","2021-07-16",NULL,NULL,NULL,NULL,-0.28
"1FE616025EC7","C3E2A002EDAD","6E920C0A37B4","produto009","2021-08-12","2021-08-12",NULL,NULL,NULL,-0.04
"D1F7D5824E7D","D668AD94F4C7","49C5481F4645","produto024","2021-08-24","2021-08-24",NULL,NULL,NULL,-0.09
"44FBB51DEDD4","3FD2FBB062F0","76B7BD8A3627","produto002","2021-06-21","2021-06-21",NULL,NULL,NULL,-0.11
"1E6CBA287238","4C23962FB52A","FD833D15F04D","produto042","2021-08-28","2021-08-28",NULL,NULL,NULL,-0.3
"F2582215DFDF","3E5F6D1DC05E","8153845D4B51","produto063","2021-07-27",NULL,NULL,NULL,NULL,-0.14
"AB7063F3990D","FA79807B6BC7","935DE1FBFF82","produto149","2021-06-04","2021-06-04",NULL,NULL,NULL,-0.01
"581ED4B85E6D","A1C0CC3CB1D3","29D73A8B4A69","produto010","2021-06-26","2021-06-26",NULL,NULL,NULL,-0.35
"778A43BEAC2A","9D8A98D76B9D","63BC61AE2598","produto063","2021-05-01",NULL,NULL,NULL,NULL,-0.12
"85669260BB2D","EB9C90EA632D","28F1682DB55C","produto024","2021-03-02",NULL,NULL,NULL,NULL,-0.14
"1CC58A4B61CE","D6E4F6F47551","D75FB416C063","produto008","2021-05-09",NULL,NULL,NULL,NULL,-0.01
"992853F0A606","41CD037E0CDE","0D7CF368FB55","produto024","2021-07-29","2021-07-29","2021-07-31","2021-07-31","2021-07-31",-0.38
"CC02445306A0","4C9E0DBE832B","4F326DF934DC","produto074","2021-02-10",NULL,NULL,NULL,NULL,-0.15
"D4B5B730FBA9","2A2388E50A46","B40B28653427","produto018","2021-07-01",NULL,NULL,NULL,NULL,-0.14
"0DD03467B0B7","56E1D2E36661","F0AED731FCC0","produto030","2021-05-06","2021-05-07",NULL,NULL,NULL,-0.16
"431B4077BFE1","3D8EB08B8F89","70FD22D19CA1","produto062","2021-03-31","2021-03-31",NULL,NULL,NULL,-0.06
"DC2FCD2DD9DE","EA07491E099E","7F30B3B4B5A5","produto018","2021-08-20",NULL,NULL,NULL,NULL,-0.07
"4C288EDBA67F","2B8FECC5597A","59E82D15C5E0","produto001","2021-06-22",NULL,NULL,NULL,NULL,-0.26
"D9A3956B051B","0FAEAFCF4BD5","4F326DF934DC","produto028","2021-04-08","2021-04-08","2021-04-08","2021-04-09","2021-04-09",-0.06
"F9513D9734C5","1F67EEF5DB9E","26C6F3F669B0","produto011","2021-08-03","2021-08-03",NULL,NULL,NULL,-0.13
"46255A9538A3","099812907F46","41B784638C98","produto031","2021-01-13","2021-01-13",NULL,NULL,NULL,-0.26
